1.0	0.0029774767319580924	0.218546792125724	0.21646255841335332	0.21646255841335332	0.21646255841335332	0.21646255841335332	0.218546792125724	0.21705805375974496	0.21705805375974496	0.21705805375974496	0.21705805375974496	0.21705805375974496	0.21705805375974496	0.21705805375974496	0.21705805375974496	0.21705805375974496	0.21705805375974496	0.21705805375974496	0.21705805375974496	0.21705805375974496	0.1866877910937724	0.1866877910937724	0.1866877910937724
1.0	0.002547272228527189	0.22466941055609807	0.21906541165333823	0.21906541165333823	0.21906541165333823	0.21906541165333823	0.21932013887619095	0.21906541165333823	0.2027628693907642	0.2027628693907642	0.2027628693907642	0.2027628693907642	0.2078574138478186	0.2078574138478186	0.22415995611039263	0.22415995611039263	0.22415995611039263	0.20811214107067133	0.20811214107067133	0.20811214107067133	0.20811214107067133	0.20811214107067133	0.20811214107067133
1.0	0.0026094615354732586	0.25181303817316947	0.23589532280678258	0.23589532280678258	0.23589532280678258	0.23589532280678258	0.21658530744428045	0.2160634151371858	0.21762909205846978	0.21762909205846978	0.21762909205846978	0.21762909205846978	0.21762909205846978	0.21762909205846978	0.21736814590492243	0.21736814590492243	0.18605460747924332	0.18579366132569602	0.18579366132569602	0.18579366132569602	0.18579366132569602	0.18579366132569602	0.18579366132569602
3.0	0.007641790653768243	0.18645969195194514	0.20021491512872797	0.20021491512872797	0.20021491512872797	0.20021491512872797	0.2157532227913901	0.21269650652988278	0.21397013830551082	0.21397013830551082	0.21397013830551082	0.21397013830551082	0.21397013830551082	0.21397013830551082	0.24275421643470452	0.24275421643470452	0.21397013830551082	0.21397013830551082	0.21397013830551082	0.21397013830551082	0.21397013830551082	0.21397013830551082	0.21397013830551082
4.0	0.008592064333594057	0.2145868067315116	0.21243879064811308	0.21243879064811308	0.21243879064811308	0.21243879064811308	0.21480160833985143	0.2145868067315116	0.2145868067315116	0.2145868067315116	0.2145868067315116	0.2145868067315116	0.21243879064811308	0.21243879064811308	0.21243879064811308	0.21243879064811308	0.21243879064811308	0.21265359225645292	0.21265359225645292	0.21265359225645292	0.21265359225645292	0.21265359225645292	0.21265359225645292
4.0	0.021000364411985214	0.21315369878164994	0.21315369878164994	0.21315369878164994	0.21315369878164994	0.21315369878164994	0.21315369878164994	0.21315369878164994	0.21315369878164994	0.21315369878164994	0.21315369878164994	0.21315369878164994	0.21315369878164994	0.21315369878164994	0.21315369878164994	0.21315369878164994	0.21315369878164994	0.21315369878164994	0.21315369878164994	0.21315369878164994	0.21315369878164994	0.21315369878164994	0.21315369878164994
3.0	0.006679884970443957	0.18614612784303824	0.18236085969312002	0.18236085969312002	0.18236085969312002	0.18236085969312002	0.22244016951578377	0.22244016951578377	0.22244016951578377	0.22244016951578377	0.22244016951578377	0.22244016951578377	0.22244016951578377	0.22244016951578377	0.22021354119230244	0.22021354119230244	0.22021354119230244	0.22021354119230244	0.22021354119230244	0.22021354119230244	0.22021354119230244	0.22021354119230244	0.22021354119230244
2.0	0.004392891941913248	0.21239632539150555	0.21217668079440988	0.21217668079440988	0.21217668079440988	0.21217668079440988	0.2128356145856969	0.21261596998860122	0.21195703619731424	0.21195703619731424	0.21195703619731424	0.21195703619731424	0.21195703619731424	0.21195703619731424	0.21481241595955783	0.21481241595955783	0.21481241595955783	0.2145927713624622	0.2145927713624622	0.2145927713624622	0.2145927713624622	0.2145927713624622	0.2145927713624622
4.0	0.011340584416003295	0.24098741884007	0.20980081169606093	0.20980081169606093	0.20980081169606093	0.20980081169606093	0.24127093345047007	0.24098741884007	0.20384700487765922	0.20384700487765922	0.20980081169606093	0.20980081169606093	0.20980081169606093	0.20980081169606093	0.21263595780006178	0.21263595780006178	0.20696566559206012	0.20696566559206012	0.20696566559206012	0.20696566559206012	0.20696566559206012	0.20696566559206012	0.20696566559206012
3.0	0.009216381093351787	0.21289840325642626	0.21320561595953802	0.21320561595953802	0.21320561595953802	0.21320561595953802	0.21320561595953802	0.21320561595953802	0.21320561595953802	0.21320561595953802	0.21320561595953802	0.21320561595953802	0.21320561595953802	0.21320561595953802	0.21320561595953802	0.21320561595953802	0.21320561595953802	0.21320561595953802	0.21320561595953802	0.21320561595953802	0.21320561595953802	0.21320561595953802	0.21320561595953802
